Season,gmDate,playLNm,playFNm,teamAbbr,teamConf,East_West,teamDiv,teamLoc,teamRslt,Wins,Game_count,teamDayOff,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt
2017,12/2/16,Dedmon,Dewayne,SA,West,1,Southwest,Home,Win,1,1,2,Dewayne Dedmon,Bench,8,C,84,255,8/12/89,0,0,1,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,1,3,4,WAS,East,Southeast,Away,Loss
2017,12/2/16,Harden,James,HOU,West,1,Southwest,Away,Win,1,1,1,James Harden,Starter,33,SG,77,218,8/26/89,20,7,5,1,1,3,16,6,0.375,11,5,0.4545,5,1,0.2,8,7,0.875,1,5,6,DEN,West,Northwest,Home,Loss
2017,12/2/16,Ariza,Trevor,HOU,West,1,Southwest,Away,Win,1,1,1,Trevor Ariza,Starter,31,SF,80,200,6/30/85,16,3,0,5,0,1,11,6,0.5455,4,2,0.5,7,4,0.5714,0,0,0,2,5,7,DEN,West,Northwest,Home,Loss
2017,12/2/16,Beverley,Patrick,HOU,West,1,Southwest,Away,Win,1,1,1,Patrick Beverley,Starter,28,PG,73,185,7/12/88,11,6,1,1,2,2,9,4,0.4444,4,2,0.5,5,2,0.4,2,1,0.5,1,2,3,DEN,West,Northwest,Home,Loss
2017,12/2/16,Capela,Clint,HOU,West,1,Southwest,Away,Win,1,1,1,Clint Capela,Starter,26,C,82,245,5/18/94,13,1,2,0,1,3,8,6,0.75,8,6,0.75,0,0,0,1,1,1,2,8,10,DEN,West,Northwest,Home,Loss
2017,12/2/16,Anderson,Ryan,HOU,West,1,Southwest,Away,Win,1,1,1,Ryan Anderson,Starter,25,PF,82,240,5/6/88,18,3,0,1,0,3,8,4,0.5,1,0,0,7,4,0.5714,6,6,1,2,4,6,DEN,West,Northwest,Home,Loss
2017,12/2/16,Dekker,Samuel,HOU,West,1,Southwest,Away,Win,1,1,1,Sam Dekker,Bench,28,SF,81,230,5/6/94,17,0,0,1,1,0,11,6,0.5455,7,5,0.7143,4,1,0.25,4,4,1,3,1,4,DEN,West,Northwest,Home,Loss
2017,12/2/16,Gordon,Eric,HOU,West,1,Southwest,Away,Win,1,1,1,Eric Gordon,Bench,24,SG,75,220,12/25/88,18,4,1,1,0,0,13,6,0.4615,5,2,0.4,8,4,0.5,4,2,0.5,1,1,2,DEN,West,Northwest,Home,Loss
2017,12/2/16,Harrell,Montrezl,HOU,West,1,Southwest,Away,Win,1,1,1,Montrezl Harrell,Bench,20,PF,79,253,1/26/94,8,0,0,0,2,1,6,4,0.6667,6,4,0.6667,0,0,0,0,0,0,0,3,3,DEN,West,Northwest,Home,Loss
2017,12/2/16,Brewer,Corey,HOU,West,1,Southwest,Away,Win,1,1,1,Corey Brewer,Bench,13,SF,81,188,3/5/86,2,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,DEN,West,Northwest,Home,Loss
2017,12/2/16,Wiltjer,Kyle,HOU,West,1,Southwest,Away,Win,1,1,1,Kyle Wiltjer,Bench,4,F,82,243,10/20/92,3,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,DEN,West,Northwest,Home,Loss
2017,12/2/16,Ennis,Tyler,HOU,West,1,Southwest,Away,Win,1,1,1,Tyler Ennis,Bench,4,PG,74,180,8/24/94,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,DEN,West,Northwest,Home,Loss
2017,12/2/16,McDaniels,K.J.,HOU,West,1,Southwest,Away,Win,1,1,1,K.J. McDaniels,Bench,4,SG,78,200,2/9/93,2,0,0,0,0,0,3,1,0.3333,3,1,0.3333,0,0,0,0,0,0,0,0,0,DEN,West,Northwest,Home,Loss
2017,12/2/16,Gallinari,Danilo,DEN,West,1,Northwest,Home,Loss,0,1,2,Danilo Gallinari,Starter,35,SF,80,210,8/8/88,16,1,1,0,0,1,11,6,0.5455,8,4,0.5,3,2,0.6667,2,2,1,2,3,5,HOU,West,Southwest,Away,Win
2017,12/2/16,Barton,William,DEN,West,1,Northwest,Home,Loss,0,1,2,Will Barton,Starter,33,SG,77,175,1/6/91,17,5,2,1,0,2,16,7,0.4375,12,6,0.5,4,1,0.25,5,2,0.4,2,5,7,HOU,West,Southwest,Away,Win
2017,12/2/16,Mudiay,Emmanuel,DEN,West,1,Northwest,Home,Loss,0,1,2,Emmanuel Mudiay,Starter,29,PG,77,200,3/5/96,9,6,1,0,0,4,12,3,0.25,6,2,0.3333,6,1,0.1667,2,2,1,1,2,3,HOU,West,Southwest,Away,Win
2017,12/2/16,Faried,Kenneth,DEN,West,1,Northwest,Home,Loss,0,1,2,Kenneth Faried,Starter,23,PF,80,228,11/19/89,14,1,1,0,0,2,15,6,0.4,15,6,0.4,0,0,0,2,2,1,8,2,10,HOU,West,Southwest,Away,Win
2017,12/2/16,Nurkic,Jusuf,DEN,West,1,Northwest,Home,Loss,0,1,2,Jusuf Nurkic,Starter,20,C,83,280,8/23/94,10,0,4,2,2,2,9,5,0.5556,9,5,0.5556,0,0,0,2,0,0,4,3,7,HOU,West,Southwest,Away,Win
2017,12/2/16,Chandler,Wilson,DEN,West,1,Northwest,Home,Loss,0,1,2,Wilson Chandler,Bench,29,SF,80,220,5/10/87,24,2,2,1,0,1,18,10,0.5556,11,7,0.6364,7,3,0.4286,3,1,0.3333,2,2,4,HOU,West,Southwest,Away,Win
2017,12/2/16,Nelson,Jameer,DEN,West,1,Northwest,Home,Loss,0,1,2,Jameer Nelson,Bench,19,PG,72,190,2/9/82,5,2,2,0,0,3,5,2,0.4,2,1,0.5,3,1,0.3333,0,0,0,0,1,1,HOU,West,Southwest,Away,Win
2017,12/2/16,Murray,Jamal,DEN,West,1,Northwest,Home,Loss,0,1,2,Jamal Murray,Bench,17,SG,76,207,2/23/97,2,1,2,0,0,2,7,1,0.1429,3,1,0.3333,4,0,0,0,0,0,1,2,3,HOU,West,Southwest,Away,Win
2017,12/2/16,Arthur,Darrell,DEN,West,1,Northwest,Home,Loss,0,1,2,Darrell Arthur,Bench,9,PF,81,225,3/25/88,8,1,1,0,1,2,4,4,1,4,4,1,0,0,0,0,0,0,2,2,4,HOU,West,Southwest,Away,Win
2017,12/2/16,Gee,Alonzo,DEN,West,1,Northwest,Home,Loss,0,1,2,Alonzo Gee,Bench,9,SF,78,219,5/29/87,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,HOU,West,Southwest,Away,Win
2017,12/2/16,Hernangómez,Juan,DEN,West,1,Northwest,Home,Loss,0,1,2,Juan Hernangómez,Bench,8,PF,81,230,9/28/95,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,4,4,HOU,West,Southwest,Away,Win
2017,12/2/16,Miller,Mike,DEN,West,1,Northwest,Home,Loss,0,1,2,Mike Miller,Bench,4,SG,80,218,2/19/80,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,HOU,West,Southwest,Away,Win
2017,12/2/16,Beasley,Malik,DEN,West,1,Northwest,Home,Loss,0,1,2,Malik Beasley,Bench,4,SG,77,196,11/26/96,5,0,0,1,0,0,3,2,0.6667,1,1,1,2,1,0.5,0,0,0,0,0,0,HOU,West,Southwest,Away,Win
2017,12/3/16,Bogdanović,Bojan,BKN,East,0,Atlantic,Away,Loss,0,1,1,Bojan Bogdanović,Starter,32,SG,80,216,4/18/89,24,3,3,0,0,2,17,8,0.4706,13,6,0.4615,4,2,0.5,8,6,0.75,1,1,2,MIL,East,Central,Home,Win
2017,12/3/16,Kilpatrick,Sean,BKN,East,0,Atlantic,Away,Loss,0,1,1,Sean Kilpatrick,Starter,29,SG,76,210,1/6/90,19,3,0,0,0,0,13,3,0.2308,8,2,0.25,5,1,0.2,13,12,0.9231,0,1,1,MIL,East,Central,Home,Win
2017,12/3/16,Lopez,Brook,BKN,East,0,Atlantic,Away,Loss,0,1,1,Brook Lopez,Starter,29,C,84,260,4/1/88,13,6,2,1,3,5,17,3,0.1765,8,0,0,9,3,0.3333,6,4,0.6667,1,3,4,MIL,East,Central,Home,Win
2017,12/3/16,Whitehead,Isaiah,BKN,East,0,Atlantic,Away,Loss,0,1,1,Isaiah Whitehead,Starter,24,PG,77,210,3/8/95,6,0,3,0,0,3,6,3,0.5,4,3,0.75,2,0,0,0,0,0,0,3,3,MIL,East,Central,Home,Win
2017,12/3/16,Bennett,Anthony,BKN,East,0,Atlantic,Away,Loss,0,1,1,Anthony Bennett,Starter,23,PF,80,240,3/14/93,7,1,1,0,0,4,6,3,0.5,3,3,1,3,0,0,2,1,0.5,4,10,14,MIL,East,Central,Home,Win
2017,12/3/16,Harris,Joe,BKN,East,0,Atlantic,Away,Loss,0,1,1,Joe Harris,Bench,30,SF,78,225,9/7/91,17,2,1,1,0,3,12,7,0.5833,5,4,0.8,7,3,0.4286,0,0,0,0,5,5,MIL,East,Central,Home,Win
2017,12/3/16,Hollis-Jefferson,Rondae,BKN,East,0,Atlantic,Away,Loss,0,1,1,Rondae Hollis-Jefferson,Bench,24,SF,79,220,1/3/95,5,3,1,3,1,3,5,2,0.4,2,1,0.5,3,1,0.3333,3,0,0,1,8,9,MIL,East,Central,Home,Win
2017,12/3/16,Foye,Randy,BKN,East,0,Atlantic,Away,Loss,0,1,1,Randy Foye,Bench,20,SG,76,210,9/9/83,5,2,1,0,0,3,5,2,0.4,1,1,1,4,1,0.25,0,0,0,0,2,2,MIL,East,Central,Home,Win
2017,12/3/16,Hamilton,Justin,BKN,East,0,Atlantic,Away,Loss,0,1,1,Justin Hamilton,Bench,18,C,84,260,4/1/90,0,1,2,1,0,2,6,0,0,3,0,0,3,0,0,0,0,0,1,2,3,MIL,East,Central,Home,Win
2017,12/3/16,Scola,Luis,BKN,East,0,Atlantic,Away,Loss,0,1,1,Luis Scola,Bench,11,PF,81,230,4/30/80,7,0,0,0,1,1,4,3,0.75,3,3,1,1,0,0,1,1,1,2,1,3,MIL,East,Central,Home,Win
2017,12/3/16,Antetokounmpo,Giannis,MIL,East,0,Central,Home,Win,1,1,1,Giannis Antetokounmpo,Starter,35,SF,82,205,12/16/94,16,6,3,2,5,4,9,5,0.5556,6,4,0.6667,3,1,0.3333,8,5,0.625,1,9,10,BKN,East,Atlantic,Away,Loss
2017,12/3/16,Parker,Jabari,MIL,East,0,Central,Home,Win,1,1,1,Jabari Parker,Starter,33,PF,80,235,3/15/95,15,2,0,2,0,1,13,6,0.4615,11,6,0.5455,2,0,0,7,3,0.4286,2,6,8,BKN,East,Atlantic,Away,Loss
2017,12/3/16,Henson,John,MIL,East,0,Central,Home,Win,1,1,1,John Henson,Starter,27,PF,83,220,12/28/90,20,2,1,1,2,3,11,7,0.6364,11,7,0.6364,0,0,0,7,6,0.8571,1,6,7,BKN,East,Atlantic,Away,Loss
2017,12/3/16,Snell,Tony,MIL,East,0,Central,Home,Win,1,1,1,Tony Snell,Starter,27,SG,79,200,11/10/91,10,1,1,0,1,4,10,4,0.4,3,2,0.6667,7,2,0.2857,0,0,0,0,3,3,BKN,East,Atlantic,Away,Loss
2017,12/3/16,Dellavedova,Matthew,MIL,East,0,Central,Home,Win,1,1,1,Matthew Dellavedova,Starter,27,PG,76,190,9/8/90,18,6,1,0,0,2,10,6,0.6,8,6,0.75,2,0,0,6,6,1,1,1,2,BKN,East,Atlantic,Away,Loss
2017,12/3/16,Brogdon,Malcolm,MIL,East,0,Central,Home,Win,1,1,1,Malcolm Brogdon,Bench,21,SG,78,223,12/11/92,5,4,0,0,0,0,8,2,0.25,6,2,0.3333,2,0,0,1,1,1,0,2,2,BKN,East,Atlantic,Away,Loss
2017,12/3/16,Monroe,Greg,MIL,East,0,Central,Home,Win,1,1,1,Greg Monroe,Bench,21,C,83,247,6/4/90,13,1,2,4,1,4,10,5,0.5,10,5,0.5,0,0,0,3,3,1,2,5,7,BKN,East,Atlantic,Away,Loss
2017,12/3/16,Beasley,Michael,MIL,East,0,Central,Home,Win,1,1,1,Michael Beasley,Bench,18,SF,82,235,1/9/89,5,1,2,0,1,4,5,2,0.4,5,2,0.4,0,0,0,2,1,0.5,0,3,3,BKN,East,Atlantic,Away,Loss
2017,12/3/16,Terry,Jason,MIL,East,0,Central,Home,Win,1,1,1,Jason Terry,Bench,17,SG,74,176,9/15/77,3,0,0,0,0,1,3,1,0.3333,1,0,0,2,1,0.5,0,0,0,0,1,1,BKN,East,Atlantic,Away,Loss
2017,12/3/16,Teletović,Mirza,MIL,East,0,Central,Home,Win,1,1,1,Mirza Teletović,Bench,15,PF,81,255,9/17/85,7,2,1,0,0,1,6,2,0.3333,0,0,0,6,2,0.3333,2,1,0.5,0,3,3,BKN,East,Atlantic,Away,Loss
2017,12/3/16,LaVine,Zachary,MIN,West,1,Northwest,Away,Win,1,1,0,Zach LaVine,Starter,44,PG,77,180,3/10/95,17,3,0,2,1,1,19,7,0.3684,11,4,0.3636,8,3,0.375,0,0,0,1,1,2,CHA,East,Southeast,Home,Loss
2017,12/3/16,Wiggins,Andrew,MIN,West,1,Northwest,Away,Win,1,1,0,Andrew Wiggins,Starter,37,SF,80,200,2/23/95,29,4,4,3,0,3,20,11,0.55,13,9,0.6923,7,2,0.2857,5,5,1,0,1,1,CHA,East,Southeast,Home,Loss
2017,12/3/16,Rubio,Ricky,MIN,West,1,Northwest,Away,Win,1,1,0,Ricky Rubio,Starter,37,PG,76,180,10/21/90,9,12,2,1,1,3,7,2,0.2857,5,1,0.2,2,1,0.5,5,4,0.8,1,6,7,CHA,East,Southeast,Home,Loss
2017,12/3/16,Towns,Karl-Anthony,MIN,West,1,Northwest,Away,Win,1,1,0,Karl-Anthony Towns,Starter,34,C,83,248,11/15/95,27,1,2,1,2,3,22,10,0.4545,20,10,0.5,2,0,0,7,7,1,4,11,15,CHA,East,Southeast,Home,Loss
2017,12/3/16,Dieng,Gorgui,MIN,West,1,Northwest,Away,Win,1,1,0,Gorgui Dieng,Starter,31,PF,83,245,1/18/90,7,1,1,0,2,4,11,3,0.2727,9,2,0.2222,2,1,0.5,0,0,0,2,6,8,CHA,East,Southeast,Home,Loss
2017,12/3/16,Muhammad,Shabazz,MIN,West,1,Northwest,Away,Win,1,1,0,Shabazz Muhammad,Bench,25,SF,78,225,11/13/92,12,1,0,0,0,1,11,5,0.4545,9,5,0.5556,2,0,0,3,2,0.6667,2,4,6,CHA,East,Southeast,Home,Loss
2017,12/3/16,Aldrich,Cole,MIN,West,1,Northwest,Away,Win,1,1,0,Cole Aldrich,Bench,22,C,83,245,10/31/88,4,1,0,2,2,1,4,2,0.5,4,2,0.5,0,0,0,0,0,0,3,5,8,CHA,East,Southeast,Home,Loss
2017,12/3/16,Bjelica,Nemanja,MIN,West,1,Northwest,Away,Win,1,1,0,Nemanja Bjelica,Bench,19,PF,82,234,5/9/88,12,3,0,0,1,1,7,5,0.7143,4,3,0.75,3,2,0.6667,0,0,0,0,2,2,CHA,East,Southeast,Home,Loss
2017,12/3/16,Dunn,Kris,MIN,West,1,Northwest,Away,Win,1,1,0,Kris Dunn,Bench,16,PG,76,220,3/18/94,8,6,1,1,1,2,5,3,0.6,4,2,0.5,1,1,1,2,1,0.5,1,1,2,CHA,East,Southeast,Home,Loss
2017,12/3/16,Batum,Nicolas,CHA,East,0,Southeast,Home,Loss,0,1,2,Nicolas Batum,Starter,41,SG,80,190,12/14/88,15,12,3,3,1,1,15,6,0.4,6,3,0.5,9,3,0.3333,3,0,0,2,6,8,MIN,West,Northwest,Away,Win
2017,12/3/16,Walker,Kemba,CHA,East,0,Southeast,Home,Loss,0,1,2,Kemba Walker,Starter,37,PG,73,172,5/8/90,22,8,3,0,0,4,22,9,0.4091,16,7,0.4375,6,2,0.3333,4,2,0.5,0,4,4,MIN,West,Northwest,Away,Win
2017,12/3/16,Zeller,Cody,CHA,East,0,Southeast,Home,Loss,0,1,2,Cody Zeller,Starter,35,C,84,240,10/5/92,6,2,0,1,4,3,7,3,0.4286,7,3,0.4286,0,0,0,0,0,0,3,6,9,MIN,West,Northwest,Away,Win
2017,12/3/16,Kaminsky,Francis,CHA,East,0,Southeast,Home,Loss,0,1,2,Frank Kaminsky,Starter,31,C,85,240,4/4/93,21,5,1,1,1,3,16,8,0.5,9,5,0.5556,7,3,0.4286,4,2,0.5,2,7,9,MIN,West,Northwest,Away,Win
2017,12/3/16,Kidd-Gilchrist,Michael,CHA,East,0,Southeast,Home,Loss,0,1,2,Michael Kidd-Gilchrist,Starter,30,SF,79,232,9/26/93,15,1,0,0,0,2,7,4,0.5714,7,4,0.5714,0,0,0,7,7,1,3,3,6,MIN,West,Northwest,Away,Win
2017,12/3/16,Belinelli,Marco,CHA,East,0,Southeast,Home,Loss,0,1,2,Marco Belinelli,Bench,23,SG,77,192,3/25/86,15,0,1,0,0,0,10,6,0.6,3,3,1,7,3,0.4286,0,0,0,0,0,0,MIN,West,Northwest,Away,Win
2017,12/3/16,Hawes,Spencer,CHA,East,0,Southeast,Home,Loss,0,1,2,Spencer Hawes,Bench,22,PF,84,245,4/28/88,5,0,0,0,0,1,6,2,0.3333,4,1,0.25,2,1,0.5,0,0,0,1,5,6,MIN,West,Northwest,Away,Win
2017,12/3/16,Hibbert,Roy,CHA,East,0,Southeast,Home,Loss,0,1,2,Roy Hibbert,Bench,18,C,86,278,12/11/86,6,0,2,0,2,1,8,2,0.25,8,2,0.25,0,0,0,2,2,1,2,1,3,MIN,West,Northwest,Away,Win
2017,12/3/16,Sessions,Ramon,CHA,East,0,Southeast,Home,Loss,0,1,2,Ramon Sessions,Bench,16,PG,75,190,4/11/86,9,2,2,1,0,1,5,2,0.4,3,2,0.6667,2,0,0,6,5,0.8333,0,0,0,MIN,West,Northwest,Away,Win
2017,12/3/16,Lamb,Jeremy,CHA,East,0,Southeast,Home,Loss,0,1,2,Jeremy Lamb,Bench,12,SG,77,185,5/30/92,6,0,2,0,0,0,5,2,0.4,2,0,0,3,2,0.6667,0,0,0,0,5,5,MIN,West,Northwest,Away,Win
2017,12/3/16,Horford,Al,BOS,East,0,Atlantic,Away,Win,1,1,1,Al Horford,Starter,34,C,82,245,6/3/86,11,3,1,0,1,2,10,4,0.4,7,3,0.4286,3,1,0.3333,2,2,1,0,4,4,PHI,East,Atlantic,Home,Loss
2017,12/3/16,Crowder,Jae,BOS,East,0,Atlantic,Away,Win,1,1,1,Jae Crowder,Starter,33,SF,78,235,7/6/90,10,3,0,1,0,4,8,4,0.5,4,2,0.5,4,2,0.5,0,0,0,1,3,4,PHI,East,Atlantic,Home,Loss
2017,12/3/16,Thomas,Isaiah,BOS,East,0,Atlantic,Away,Win,1,1,1,Isaiah Thomas,Starter,33,PG,69,185,2/7/89,37,7,2,1,0,2,19,11,0.5789,16,9,0.5625,3,2,0.6667,15,13,0.8667,1,3,4,PHI,East,Atlantic,Home,Loss
2017,12/3/16,Bradley,Avery,BOS,East,0,Atlantic,Away,Win,1,1,1,Avery Bradley,Starter,32,SG,74,180,11/26/90,20,2,1,1,0,1,16,9,0.5625,10,8,0.8,6,1,0.1667,2,1,0.5,2,7,9,PHI,East,Atlantic,Home,Loss
2017,12/3/16,Johnson,Amir,BOS,East,0,Atlantic,Away,Win,1,1,1,Amir Johnson,Starter,15,PF,81,210,5/1/87,6,1,0,0,1,2,4,3,0.75,3,3,1,1,0,0,0,0,0,0,2,2,PHI,East,Atlantic,Home,Loss
2017,12/3/16,Smart,Marcus,BOS,East,0,Atlantic,Away,Win,1,1,1,Marcus Smart,Bench,32,PG,76,220,3/6/94,7,3,1,1,0,2,6,2,0.3333,2,2,1,4,0,0,4,3,0.75,0,3,3,PHI,East,Atlantic,Home,Loss
2017,12/3/16,Jerebko,Jonas,BOS,East,0,Atlantic,Away,Win,1,1,1,Jonas Jerebko,Bench,16,PF,81,220,3/2/87,5,1,1,0,0,3,4,2,0.5,2,1,0.5,2,1,0.5,0,0,0,1,5,6,PHI,East,Atlantic,Home,Loss
2017,12/3/16,Brown,Jaylen,BOS,East,0,Atlantic,Away,Win,1,1,1,Jaylen Brown,Bench,15,SF,79,222,10/24/96,4,1,0,0,1,0,2,1,0.5,2,1,0.5,0,0,0,2,2,1,0,2,2,PHI,East,Atlantic,Home,Loss
2017,12/3/16,Olynyk,Kelly,BOS,East,0,Atlantic,Away,Win,1,1,1,Kelly Olynyk,Bench,11,C,84,238,4/19/91,6,1,3,0,0,4,2,2,1,1,1,1,1,1,1,2,1,0.5,0,0,0,PHI,East,Atlantic,Home,Loss
2017,12/3/16,Rozier,Terry,BOS,East,0,Atlantic,Away,Win,1,1,1,Terry Rozier,Bench,10,PG,73,190,3/17/94,0,0,1,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,1,2,3,PHI,East,Atlantic,Home,Loss
2017,12/3/16,Zeller,Tyler,BOS,East,0,Atlantic,Away,Win,1,1,1,Tyler Zeller,Bench,4,C,84,250,1/17/90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,East,Atlantic,Home,Loss
2017,12/3/16,Green,Gerald,BOS,East,0,Atlantic,Away,Win,1,1,1,Gerald Green,Bench,3,SF,80,200,1/26/86,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0.5,0,0,0,PHI,East,Atlantic,Home,Loss
2017,12/3/16,Stauskas,Nikolas,PHI,East,0,Atlantic,Home,Loss,0,1,1,Nik Stauskas,Starter,33,SG,78,205,10/7/93,10,0,1,1,2,4,11,3,0.2727,3,1,0.3333,8,2,0.25,2,2,1,0,2,2,BOS,East,Atlantic,Away,Win
2017,12/3/16,Okafor,Jahlil,PHI,East,0,Atlantic,Home,Loss,0,1,1,Jahlil Okafor,Starter,33,C,83,275,12/15/95,15,3,2,1,1,5,9,6,0.6667,9,6,0.6667,0,0,0,4,3,0.75,0,4,4,BOS,East,Atlantic,Away,Win
2017,12/3/16,Rodriguez,Sergio,PHI,East,0,Atlantic,Home,Loss,0,1,1,Sergio Rodriguez,Starter,32,PG,75,168,6/12/86,15,8,4,2,0,3,11,5,0.4545,4,1,0.25,7,4,0.5714,1,1,1,2,3,5,BOS,East,Atlantic,Away,Win
2017,12/3/16,Henderson,Gerald,PHI,East,0,Atlantic,Home,Loss,0,1,1,Gerald Henderson,Starter,32,SG,76,215,12/9/87,13,2,1,0,0,3,7,4,0.5714,4,2,0.5,3,2,0.6667,4,3,0.75,1,2,3,BOS,East,Atlantic,Away,Win
2017,12/3/16,Ilyasova,Ersan,PHI,East,0,Atlantic,Home,Loss,0,1,1,Ersan Ilyasova,Starter,30,PF,81,235,5/15/87,18,2,1,0,0,2,14,6,0.4286,7,3,0.4286,7,3,0.4286,3,3,1,0,6,6,BOS,East,Atlantic,Away,Win
2017,12/3/16,Saric,Dario,PHI,East,0,Atlantic,Home,Loss,0,1,1,Dario Saric,Bench,27,PF,82,223,4/8/94,21,2,3,1,0,0,12,7,0.5833,6,4,0.6667,6,3,0.5,4,4,1,3,9,12,BOS,East,Atlantic,Away,Win
2017,12/3/16,Thompson,Keith,PHI,East,0,Atlantic,Home,Loss,0,1,1,Hollis Thompson,Bench,17,SF,80,206,4/3/91,5,0,0,0,0,2,5,2,0.4,4,1,0.25,1,1,1,0,0,0,0,1,1,BOS,East,Atlantic,Away,Win
2017,12/3/16,McConnell,Timothy,PHI,East,0,Atlantic,Home,Loss,0,1,1,T.J. McConnell,Bench,16,PG,74,200,3/25/92,4,2,1,0,0,0,5,2,0.4,5,2,0.4,0,0,0,0,0,0,1,1,2,BOS,East,Atlantic,Away,Win
2017,12/3/16,Holmes,Richaun,PHI,East,0,Atlantic,Home,Loss,0,1,1,Richaun Holmes,Bench,11,PF,81,240,10/15/93,3,1,2,0,0,3,2,0,0,1,0,0,1,0,0,4,3,0.75,1,0,1,BOS,East,Atlantic,Away,Win
2017,12/3/16,Luwawu-Cabarrot,Timothé,PHI,East,0,Atlantic,Home,Loss,0,1,1,Timothé Luwawu-Cabarrot,Bench,10,SG,79,200,5/9/95,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.5,0,2,2,BOS,East,Atlantic,Away,Win
2017,12/3/16,Howard,Dwight,ATL,East,0,Southeast,Away,Loss,0,1,0,Dwight Howard,Starter,28,C,83,265,12/8/85,10,1,1,0,2,2,9,4,0.4444,9,4,0.4444,0,0,0,4,2,0.5,7,10,17,TOR,East,Atlantic,Home,Win
2017,12/3/16,Bazemore,Kent,ATL,East,0,Southeast,Away,Loss,0,1,0,Kent Bazemore,Starter,26,SF,77,195,7/1/89,8,2,3,0,0,3,12,3,0.25,7,3,0.4286,5,0,0,4,2,0.5,1,1,2,TOR,East,Atlantic,Home,Win
2017,12/3/16,Korver,Kyle,ATL,East,0,Southeast,Away,Loss,0,1,0,Kyle Korver,Starter,25,SG,79,210,3/17/81,6,1,2,2,0,2,7,3,0.4286,4,3,0.75,3,0,0,0,0,0,0,0,0,TOR,East,Atlantic,Home,Win
2017,12/3/16,Schröder,Dennis,ATL,East,0,Southeast,Away,Loss,0,1,0,Dennis Schröder,Starter,24,PG,73,168,9/15/93,15,6,1,1,0,0,14,7,0.5,13,7,0.5385,1,0,0,1,1,1,0,1,1,TOR,East,Atlantic,Home,Win
2017,12/3/16,Muscala,Michael,ATL,East,0,Southeast,Away,Loss,0,1,0,Mike Muscala,Starter,24,PF,83,239,7/1/91,7,2,2,2,1,1,7,3,0.4286,4,2,0.5,3,1,0.3333,0,0,0,2,2,4,TOR,East,Atlantic,Home,Win
2017,12/3/16,Hardaway,Timothy,ATL,East,0,Southeast,Away,Loss,0,1,0,Tim Hardaway Jr.,Bench,23,SG,78,205,3/16/92,15,1,2,1,1,2,10,6,0.6,4,3,0.75,6,3,0.5,2,0,0,0,1,1,TOR,East,Atlantic,Home,Win
2017,12/3/16,Sefolosha,Thabo,ATL,East,0,Southeast,Away,Loss,0,1,0,Thabo Sefolosha,Bench,23,SF,77,215,5/2/84,8,1,2,0,1,0,7,3,0.4286,4,1,0.25,3,2,0.6667,0,0,0,1,3,4,TOR,East,Atlantic,Home,Win
2017,12/3/16,Humphries,Kris,ATL,East,0,Southeast,Away,Loss,0,1,0,Kris Humphries,Bench,17,PF,81,235,2/6/85,10,0,0,0,0,2,8,4,0.5,6,3,0.5,2,1,0.5,1,1,1,1,2,3,TOR,East,Atlantic,Home,Win
2017,12/3/16,Delaney,Malcolm,ATL,East,0,Southeast,Away,Loss,0,1,0,Malcolm Delaney,Bench,17,PG,75,190,3/11/89,3,2,1,0,0,1,4,1,0.25,2,1,0.5,2,0,0,2,1,0.5,1,0,1,TOR,East,Atlantic,Home,Win
2017,12/3/16,Scott,Mike,ATL,East,0,Southeast,Away,Loss,0,1,0,Mike Scott,Bench,13,PF,80,237,4/16/88,0,3,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,4,4,TOR,East,Atlantic,Home,Win
2017,12/3/16,Prince,Taurean,ATL,East,0,Southeast,Away,Loss,0,1,0,Taurean Prince,Bench,9,SF,80,220,3/22/94,2,1,2,0,0,0,4,1,0.25,3,1,0.3333,1,0,0,0,0,0,0,0,0,TOR,East,Atlantic,Home,Win
2017,12/3/16,Bembry,DeAndre’,ATL,East,0,Southeast,Away,Loss,0,1,0,DeAndre’ Bembry,Bench,7,SF,78,207,7/4/94,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,TOR,East,Atlantic,Home,Win
